# WELL TRACE FROM PETREL 
# WELL NAME:              105141509506W400
# DEFINITIVE SURVEY:      P121P10 Definitive Survey
# WELL HEAD X-COORDINATE: 505232.18000000 (m)
# WELL HEAD Y-COORDINATE: 6344194.69000000 (m)
# WELL DATUM (KB, KB, from MSL): 597.40000000 (m)
# WELL TYPE:              OIL
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# ANGLES ARE GIVEN IN DEGREES
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM UTM83-12 ("MENTOR:UTM83-12:NAD83 UTM, Zone 12 North, Meter") [SIS,502388]
# AZIM_TN: azimuth in True North 
# AZIM_GN: azimuth in Grid North 
# DX DY ARE GIVEN IN GRID NORTH IN m-UNITS
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
#===============================================================================================================================================
      MD            X            Y            Z           TVD           DX          DY        AZIM_TN        INCL         DLS        AZIM_GN
 656.55000000 505645.74734 6344106.1469 283.82912575 313.57087425 413.56733546 -88.54306308 51.869973157 89.464976239 3.9753763213 51.797070887
 661.23000000 505649.40975 6344109.0573 283.79788168 313.60211832 417.22975454 -85.63266858 51.330000000 89.770000000 3.9753763213 51.257097730
 666.04500000 505653.15635 6344112.0786 283.77498132 313.62501868 420.97635330 -82.61139025 51.050002284 89.684996239 1.8231361392 50.977100014
 670.86000000 505656.88811 6344115.1181 283.74493785 313.65506215 424.70811221 -79.57186353 50.770000000 89.600000000 1.8231361392 50.697097730
 675.54000000 505660.51127 6344118.0774 283.72043353 313.67956647 428.33126519 -76.61263552 50.895001523 89.799999524 1.5118525009 50.822099253
 680.22000000 505664.14091 6344121.0287 283.71226537 313.68773463 431.96090977 -73.66128305 51.020000000 90.000000000 1.5118525009 50.947097730
 684.86000000 505667.74324 6344123.9503 283.71570716 313.68429284 435.56323813 -70.73970624 51.039999956 90.085000005 0.5645769780 50.967097686
 689.50000000 505671.34658 6344126.8706 283.72603252 313.67396748 439.16657816 -67.81939347 51.060000000 90.170000000 0.5645769780 50.987097730
 693.75000000 505674.65067 6344129.5410 283.73178119 313.66821881 442.47066961 -65.14900215 51.194999886 89.984999958 1.6166082975 51.122097616
 698.00000000 505677.96104 6344132.2036 283.72380722 313.67619278 445.78104102 -62.48640554 51.330000000 89.800000000 1.6166082975 51.257097730
 706.50000000 505684.58988 6344137.5186 283.69228228 313.70771772 452.40987888 -57.17135332 51.369999931 89.774999945 0.1664810931 51.297097662
 715.00000000 505691.22241 6344142.8291 283.65704854 313.74295146 459.04241438 -51.86093929 51.410000000 89.750000000 0.1664810931 51.337097730
 722.60500000 505697.16713 6344147.5671 283.62220627 313.77779373 464.98712644 -47.12290931 51.624999550 89.724998064 0.8538309332 51.552097280
 730.21000000 505703.12956 6344152.2828 283.58404572 313.81595428 470.94956338 -42.40722978 51.840000000 89.700000000 0.8538309332 51.767097730
 737.21000000 505708.62318 6344156.6164 283.55350255 313.84649745 476.44317807 -38.07362922 51.769999574 89.799999851 0.5231369624 51.697097304
 744.21000000 505714.11153 6344160.9567 283.53517660 313.86482340 481.93152762 -33.73329373 51.700000000 89.900000000 0.5231369624 51.627097730
 751.25500000 505719.64050 6344165.3182 283.54255420 313.85744580 487.46049860 -29.37180223 51.909995496 90.220001478 1.6298867387 51.837093227
 758.30000000 505725.18530 6344169.6593 283.58927815 313.81072185 493.00529909 -25.03069766 52.120000000 90.540000000 1.6298867387 52.047097730
 762.96666667 505728.87488 6344172.5135 283.61982157 313.78017843 496.69488308 -22.17653596 52.576675848 90.210006353 3.6219687751 52.503773579
 767.63333333 505732.58718 6344175.3382 283.62348701 313.77651299 500.40717644 -19.35181194 53.033332415 89.879999365 3.6219687751 52.960430146
 772.30000000 505736.32182 6344178.1332 283.60027411 313.79972589 504.14182018 -16.55679871 53.490000000 89.550000000 3.6219687751 53.417097730
 779.06000000 505741.75335 6344182.1527 283.54747655 313.85252345 509.57335010 -12.53725224 53.650000108 89.554998265 0.7103843891 53.577097839
 785.82000000 505747.19609 6344186.1571 283.49526890 313.90473110 515.01608720 -8.532886395 53.810000000 89.560000000 0.7103843891 53.737097730
 792.82000000 505752.83970 6344190.2934 283.45067604 313.94932396 520.65970090 -4.396649707 53.860000663 89.709999890 0.6776299818 53.787098393
 799.82000000 505758.48700 6344194.4247 283.42440890 313.97559110 526.30699682 -0.265284816 53.910000000 89.860000000 0.6776299818 53.837097730
 806.87500000 505764.18359 6344198.5818 283.40624679 313.99375321 532.00358826 3.8918490484 53.994999940 89.844999829 0.3670293774 53.922097670
 813.93000000 505769.88634 6344202.7305 283.38623770 314.01376230 537.70633662 8.0405243468 54.080000000 89.830000000 0.3670293774 54.007097730
 820.93000000 505775.54192 6344206.8505 283.36088677 314.03911323 543.36191565 12.160547740 53.920000896 89.754999045 0.7573054483 53.847098626
 827.93000000 505781.18594 6344210.9863 283.32637295 314.07362705 549.00593578 16.296325251 53.760000000 89.680000000 0.7573054483 53.687097730
 835.03000000 505786.88854 6344215.2111 283.29322435 314.10677565 554.70853654 20.521098183 53.319996974 89.784993660 1.9113451957 53.247094704
 842.13000000 505792.55856 6344219.4796 283.27308715 314.12691285 560.37856456 24.789568263 52.880000000 89.890000000 1.9113451957 52.807097730
 849.13000000 505798.13201 6344223.7101 283.27003283 314.12996717 565.95201369 29.020108112 52.865000047 90.060000002 0.7314020529 52.792097777
 856.13000000 505803.70434 6344227.9421 283.28774789 314.11225211 571.52433777 33.252093794 52.850000000 90.230000000 0.7314020529 52.777097730
 863.20000000 505809.33535 6344232.2125 283.31458622 314.08541378 577.15534661 37.522453135 52.945000148 90.205000282 0.4168337591 52.872097879
 870.27000000 505814.97344 6344236.4735 283.33833969 314.06166031 582.79343703 41.783476704 53.040000000 90.180000000 0.4168337591 52.967097730
 877.27000000 505820.55311 6344240.6957 283.36582864 314.03417136 588.37311329 46.005710977 52.875001221 90.270001120 0.8054905430 52.802098952
 884.27000000 505826.12057 6344244.9340 283.40431305 313.99568695 593.94056608 50.243964658 52.710000000 90.360000000 0.8054905430 52.637097730
 891.19500000 505831.62047 6344249.1371 283.44691737 313.95308263 599.44047239 54.447120808 52.659999921 90.345000131 0.2261400598 52.587097651
 898.12000000 505837.11672 6344253.3451 283.48770876 313.91229124 604.93671733 58.655081572 52.610000000 90.330000000 0.2261400598 52.537097730
 905.12000000 505842.67065 6344257.6011 283.52374964 313.87625036 610.49065450 62.911056982 52.610000000 90.260000000 0.3000000000 52.537097730
 912.12000000 505848.22462 6344261.8571 283.55123851 313.84876149 616.04462246 67.167055996 52.610000000 90.190000000 0.3000000000 52.537097730
 919.30500000 505853.92330 6344266.2283 283.57130279 313.82869721 621.74329807 71.538287228 52.554999869 90.130000060 0.3398496890 52.482097600
 926.49000000 505859.61779 6344270.6050 283.58384298 313.81615702 627.43778852 75.914997187 52.500000000 90.070000000 0.3398496890 52.427097730
 933.49000000 505865.16287 6344274.8726 283.59147879 313.80852121 632.98287032 80.182649678 52.479999995 90.055000003 0.1071428248 52.407097725
 940.49000000 505870.70646 6344279.1422 283.59728201 313.80271799 638.52646349 84.452238590 52.460000000 90.040000000 0.1071428248 52.387097730
 947.54500000 505876.28195 6344283.4605 283.59882117 313.80117883 644.10194760 88.770469845 52.170000073 89.984999808 1.2551497775 52.097097803
 954.60000000 505881.83550 6344287.8069 283.59358799 313.80641201 649.65550247 93.116864638 51.880000000 89.930000000 1.2551497775 51.807097730
 961.60000000 505887.33634 6344292.1314 283.57923267 313.82076733 655.15633616 97.441382989 51.919999809 89.834999960 0.4417610107 51.847097539
 968.60000000 505892.84016 6344296.4520 283.55327095 313.84672905 660.66016131 101.76203936 51.960000000 89.740000000 0.4417610107 51.887097730
 975.37500000 505898.15970 6344300.6431 283.51158921 313.88841079 665.97970186 105.95305313 51.720006019 89.554996096 1.3417874751 51.647103749
 982.15000000 505903.46151 6344304.8562 283.44803259 313.95196741 671.28150760 110.16620679 51.480000000 89.370000000 1.3417874751 51.407097730
 989.15000000 505908.93683 6344309.2123 283.37106488 314.02893512 676.75683181 114.52231941 51.655000000 89.369997062 0.7499546618 51.582097730
 996.15000000 505914.42544 6344313.5517 283.29409717 314.10590283 682.24543544 118.86168832 51.830000000 89.370000000 0.7499546618 51.757097730
 1003.0650000 505919.86055 6344317.8215 283.20810783 314.19189217 687.68055158 123.13147424 52.009992807 89.204996077 1.0593030499 51.937090537
 1009.9800000 505925.30884 6344322.0740 283.10220663 314.29779337 693.12883706 127.38399431 52.190000000 89.040000000 1.0593030499 52.117097730
 1016.9800000 505930.84118 6344326.3569 282.99805729 314.40194271 698.66117598 131.66687724 52.465013419 89.254991420 1.4959344472 52.392111149
 1023.9800000 505936.39428 6344330.6134 282.92017295 314.47982705 704.21427835 135.92336542 52.740000000 89.470000000 1.4959344472 52.667097730
 1031.0150000 505941.99280 6344334.8683 282.86185106 314.53814894 709.81280332 140.17833184 52.935002744 89.579997568 0.9547183978 52.862100475
 1038.0500000 505947.60586 6344339.1043 282.81703505 314.58296495 715.42585615 144.41427930 53.130000000 89.690000000 0.9547183978 53.057097730
 1045.0500000 505953.19401 6344343.3153 282.79779284 314.60220716 721.01401263 148.62531901 53.014999947 89.994999990 1.3969711221 52.942097677
 1052.0500000 505958.77371 6344347.5376 282.81581332 314.58418668 726.59370843 152.84756826 52.900000000 90.300000000 1.3969711221 52.827097730
 1059.1350000 505964.41534 6344351.8187 282.84641823 314.55358177 732.23534473 157.12870207 52.859999751 90.195000048 0.4757696605 52.787097481
 1066.2200000 505970.05403 6344356.1038 282.86403928 314.53596072 737.87402605 161.41380018 52.820000000 90.090000000 0.4757696605 52.747097730
 1073.2200000 505975.61150 6344360.3552 282.89488832 314.50511168 743.43149547 165.66517299 52.495013353 90.415006676 1.9697663444 52.422111083
 1080.2200000 505981.14453 6344364.6378 282.96544256 314.43455744 748.96453334 169.94782476 52.170000000 90.740000000 1.9697663444 52.097097730
 1087.2800000 505986.71227 6344368.9730 283.06555563 314.33444437 754.53227083 174.28303350 52.165000195 90.885000003 0.6165134301 52.092097926
 1094.3400000 505992.27941 6344373.3086 283.18353349 314.21646651 760.09941234 178.61855861 52.160000000 91.030000000 0.6165134301 52.087097730
 1101.3400000 505997.79541 6344377.6120 283.30600583 314.09399417 765.61541406 182.92199603 52.064998448 90.975001340 0.4704024686 51.992096178
 1108.3400000 506003.30436 6344381.9246 283.42175962 313.97824038 771.12436282 187.23464386 51.970000000 90.920000000 0.4704024686 51.897097730
 1115.3400000 506008.81272 6344386.2384 283.52468673 313.87531327 776.63271552 191.54837535 52.045002709 90.765000655 0.7379520090 51.972100439
 1122.3400000 506014.32691 6344390.5450 283.60867871 313.79132129 782.14690932 195.85504831 52.120000000 90.610000000 0.7379520090 52.047097730
 1129.3400000 506019.83956 6344394.8540 283.67495667 313.72504333 787.65956074 200.16400362 51.999997656 90.475001042 0.7740904511 51.927095386
 1136.3400000 506025.34328 6344399.1746 283.72474184 313.67525816 793.16328294 204.48457953 51.880000000 90.340000000 0.7740904511 51.807097730
 1143.4200000 506030.90670 6344403.5487 283.76891758 313.63108242 798.72669648 208.85868838 51.914999860 90.375000070 0.2097328096 51.842097590
 1150.5000000 506036.47276 6344407.9194 283.81741816 313.58258184 804.29275871 213.22938046 51.950000000 90.410000000 0.2097328096 51.877097730
 1157.5000000 506041.97994 6344412.2357 283.85406990 313.54593010 809.79993513 217.54568107 52.020000891 90.190000142 0.9894332518 51.947098622
 1164.5000000 506047.49245 6344416.5453 283.86384375 313.53615625 815.31245097 221.85530509 52.090000000 89.970000000 0.9894332518 52.017097730
 1171.5400000 506053.03796 6344420.8776 283.84357005 313.55642995 820.85796046 226.18760518 52.060000740 89.699999959 1.1576484225 51.987098470
 1178.5800000 506058.58106 6344425.2127 283.79012164 313.60987836 826.40106404 230.52270133 52.030000000 89.430000000 1.1576484225 51.957097730
 1185.5050000 506064.02963 6344429.4819 283.72455384 313.67544616 831.84962734 234.79191238 51.954999353 89.484999559 0.4029007528 51.882097083
 1192.4300000 506069.47264 6344433.7583 283.66563329 313.73436671 837.29264457 239.06828883 51.880000000 89.540000000 0.4029007528 51.807097730
 1199.4300000 506074.97825 6344438.0765 283.61615350 313.78384650 842.79825283 243.38646350 52.050001994 89.649998459 0.8677792143 51.977099724
 1206.4300000 506080.49671 6344442.3783 283.58011249 313.81988751 848.31671383 247.68833420 52.220000000 89.760000000 0.8677792143 52.147097730
 1213.5400000 506086.11849 6344446.7265 283.56180875 313.83819125 853.93849132 252.03653629 52.485000821 89.944999412 1.3636572766 52.412098552
 1220.6500000 506091.76034 6344451.0487 283.56646220 313.83353780 859.58033701 256.35870403 52.750000000 90.130000000 1.3636572766 52.677097730
 1227.6500000 506097.32268 6344455.2938 283.58142839 313.81857161 865.14268127 260.60381308 52.694999971 90.115000053 0.2443228447 52.622097701
 1234.6500000 506102.88095 6344459.5443 283.59456199 313.80543801 870.70095089 264.85426188 52.640000000 90.100000000 0.2443228447 52.567097730
 1241.6900000 506108.47173 6344463.8180 283.60408451 313.79591549 876.29173246 269.12802662 52.715000057 90.055000047 0.3727169411 52.642097787
 1248.7300000 506114.06811 6344468.0845 283.60807783 313.79192217 881.88810780 273.39447261 52.790000000 90.010000000 0.3727169411 52.717097730
 1255.7300000 506119.63768 6344472.3201 283.61204845 313.78795155 887.45767957 277.63011900 52.849999955 90.055000030 0.3214284555 52.777097685
 1262.7300000 506125.21168 6344476.5499 283.62151686 313.77848314 893.03167964 281.85992745 52.910000000 90.100000000 0.3214284555 52.837097730
 1269.8650000 506130.89243 6344480.8623 283.63085656 313.76914344 898.71242581 286.17230239 52.829999939 90.050000049 0.3966633926 52.757097669
 1277.0000000 506136.56715 6344485.1826 283.63396979 313.76603021 904.38714956 290.49260825 52.750000000 90.000000000 0.3966633926 52.677097730
 1284.0000000 506142.13505 6344489.4204 283.62602853 313.77397147 909.95505343 294.73043839 52.844999511 89.869999821 0.6900524122 52.772097241
 1291.0000000 506147.70995 6344493.6490 283.60220483 313.79779517 915.52994753 298.95900903 52.940000000 89.740000000 0.6900524122 52.867097730
 1298.1100000 506153.36848 6344497.9492 283.56994065 313.83005935 921.18848274 303.25919520 52.740000000 89.739998416 0.8438731679 52.667097730
 1305.2200000 506159.01197 6344502.2691 283.53767647 313.86232353 926.83197303 307.57910715 52.540000000 89.740000000 0.8438731679 52.467097730
 1312.2200000 506164.55554 6344506.5387 283.51660163 313.88339837 932.37553955 311.84867591 52.399999366 89.914999746 0.9604676404 52.327097096
 1319.2200000 506170.08868 6344510.8218 283.51690705 313.88309295 937.90868211 316.13179678 52.260000000 90.090000000 0.9604676404 52.187097730
 1326.3050000 506175.68996 6344515.1557 283.52432646 313.87567354 943.50995681 320.46570374 52.425000090 90.030000124 0.7434175684 52.352097821
 1333.3900000 506181.30369 6344519.4735 283.52432647 313.87567353 949.12369211 324.78346461 52.590000000 89.970000000 0.7434175684 52.517097730
 1340.3900000 506186.85622 6344523.7314 283.52127214 313.87872786 954.67621685 329.04143517 52.590000000 89.980000000 0.0428571428 52.517097730
 1347.3900000 506192.40874 6344527.9894 283.51943954 313.88056046 960.22874194 333.29940599 52.590000000 89.990000000 0.0428571428 52.517097730
 1354.4000000 506197.97069 6344532.2515 283.51546325 313.88453675 965.79068635 337.56151768 52.629999970 89.944999987 0.2576660111 52.557097700
 1361.4100000 506203.53560 6344536.5097 283.50598131 313.89401869 971.35560072 341.81974216 52.670000000 89.900000000 0.2576660111 52.597097730
 1368.4100000 506209.09570 6344540.7577 283.48124133 313.91875867 976.91569659 346.06774423 52.714999143 89.694999906 0.8994889771 52.642096873
 1375.4100000 506214.65902 6344545.0013 283.43145625 313.96854375 982.47902115 350.31129730 52.760000000 89.490000000 0.8994889771 52.687097730
 1382.5500000 506220.32404 6344549.3424 283.40154844 313.99845156 988.14403534 354.65239162 52.460001480 90.030000411 2.5955278637 52.387099211
 1389.6900000 506225.96621 6344553.7131 283.43893320 313.96106680 993.78621472 359.02306601 52.160000000 90.570000000 2.5955278637 52.087097730
 1396.6900000 506231.49192 6344558.0051 283.51559542 313.88440458 999.31191746 363.31509897 52.309996400 90.685002347 0.8100085476 52.237094131
 1403.6900000 506237.02870 6344562.2825 283.60630655 313.79369345 1004.8487049 367.59254835 52.460000000 90.800000000 0.8100085476 52.387097730
 1410.5050000 506242.42127 6344566.4444 283.68302390 313.71697610 1010.2412674 371.75444532 52.364995604 90.490000674 1.4272723537 52.292093334
 1417.3200000 506247.80717 6344570.6155 283.72286998 313.67713002 1015.6271710 375.92547072 52.270000000 90.180000000 1.4272723537 52.197097730
 1424.3200000 506253.33824 6344574.9012 283.74119592 313.65880408 1021.1582413 380.21123450 52.335000143 90.120000077 0.3791096425 52.262097873
 1431.3200000 506258.87418 6344579.1807 283.75219149 313.64780851 1026.6941822 384.49073013 52.400000000 90.060000000 0.3791096425 52.327097730
 1438.2350000 506264.34604 6344583.4042 283.74887253 313.65112747 1032.1660398 388.71420628 52.419999877 89.884999993 0.7641611342 52.347097608
 1445.1500000 506269.81934 6344587.6257 283.72443296 313.67556704 1037.6393377 392.93574628 52.440000000 89.710000000 0.7641611342 52.367097730
 1452.1500000 506275.36195 6344591.8965 283.69388980 313.70611020 1043.1819481 397.20650543 52.475000179 89.789999961 0.3742334880 52.402097909
 1459.1500000 506280.90719 6344596.1639 283.67312041 313.72687959 1048.7271947 401.47389985 52.510000000 89.870000000 0.3742334880 52.437097730
 1465.9800000 506286.31869 6344600.3265 283.65583556 313.74416444 1054.1386861 405.63648240 52.500000015 89.839999998 0.1388994032 52.427097745
 1472.8100000 506291.72944 6344604.4900 283.63497454 313.76502546 1059.5494431 409.80000329 52.490000000 89.810000000 0.1388994032 52.417097730
 1479.8100000 506297.27544 6344608.7564 283.61695404 313.78304596 1065.0954405 414.06643447 52.515000068 89.894999990 0.3797151913 52.442097798
 1486.8100000 506302.82331 6344613.0205 283.60931823 313.79068177 1070.6433139 418.33045695 52.540000000 89.980000000 0.3797151913 52.467097730
 1493.8300000 506308.39133 6344617.2911 283.60931823 313.79068177 1076.2113302 422.60107909 52.629999978 90.020000025 0.4208913091 52.557097708
 1500.8500000 506313.96605 6344621.5529 283.61421911 313.78578089 1081.7860466 426.86294872 52.720000000 90.060000000 0.4208913091 52.647097730
 1507.8500000 506319.52525 6344625.8022 283.62582556 313.77417444 1087.3452451 431.11218625 52.640000222 90.130000127 0.4555769493 52.567097952
 1514.8500000 506325.07849 6344630.0592 283.64598409 313.75401591 1092.8984897 435.36916995 52.560000000 90.200000000 0.4555769493 52.487097730
 1521.8150000 506330.60950 6344634.2876 283.66634582 313.73365418 1098.4295039 439.59762925 52.790000615 90.135001088 1.0294660712 52.717098345
 1528.7800000 506336.15746 6344638.4939 283.67880602 313.72119398 1103.9774625 443.80386289 53.020000000 90.070000000 1.0294660712 52.947097730
 1535.7800000 506341.74471 6344642.7061 283.69774283 313.70225717 1109.5647060 448.01612644 53.099999006 90.240000234 0.8052111148 53.027096736
 1542.7800000 506347.33776 6344646.9105 283.73744886 313.66255114 1115.1577559 452.22053239 53.180000000 90.410000000 0.8052111148 53.107097730
 1549.8800000 506353.01235 6344651.1727 283.78484729 313.61515271 1120.8323479 456.48274840 53.144999792 90.355000066 0.2754577204 53.072097522
 1556.9800000 506358.68437 6344655.4385 283.82543035 313.57456965 1126.5043690 460.74845541 53.110000000 90.300000000 0.2754577204 53.037097730
 1563.9800000 506364.27905 6344659.6406 283.87002325 313.52997675 1132.0990465 464.95064745 53.214998212 90.430000722 0.7161678647 53.142095942
 1570.9800000 506369.88132 6344663.8325 283.93049821 313.46950179 1137.7013202 469.14250829 53.320000000 90.560000000 0.7161678647 53.247097730
 1577.9750000 506375.48247 6344668.0174 283.99733916 313.40266084 1143.3024705 473.32743200 53.294999898 90.535000051 0.1516278822 53.222097628
 1584.9700000 506381.08182 6344672.2048 284.06112810 313.33887190 1148.9018172 477.51481634 53.270000000 90.510000000 0.1516278822 53.197097730
 1591.9700000 506386.68312 6344676.3982 284.09472547 313.30527453 1154.5031240 481.70824150 53.234999800 90.040000007 2.0198629714 53.162097530
 1598.9700000 506392.28190 6344680.5951 284.07090183 313.32909817 1160.1019003 485.90511150 53.200000000 89.570000000 2.0198629714 53.127097730
 1606.0400000 506397.93513 6344684.8355 284.00025957 313.39974043 1165.7551300 490.14549763 53.200000000 89.285000000 1.2093352192 53.127097730
 1613.1100000 506403.58801 6344689.0756 283.89445261 313.50554739 1171.4080088 494.38562054 53.200000000 89.000000000 1.2093352192 53.127097730
 1620.1100000 506409.18648 6344693.2715 283.78205825 313.61794175 1177.0064759 498.58149554 53.245001842 89.159999741 0.7123130412 53.172099573
 1627.1100000 506414.78847 6344697.4631 283.68920947 313.71079053 1182.6084660 502.77314385 53.290000000 89.320000000 0.7123130412 53.217097730
 1634.0600000 506420.33246 6344701.6493 283.62552624 313.77447376 1188.1524581 506.95925564 52.744980957 89.629983261 2.7064084348 52.672078687
 1641.0100000 506425.83657 6344705.8881 283.59944554 313.80055446 1193.6565741 511.19805969 52.200000000 89.940000000 2.7064084348 52.127097730
 1648.0100000 506431.36224 6344710.1808 283.59639121 313.80360879 1199.1822353 515.49083336 52.259999987 90.010000005 0.3951232897 52.187097717
 1655.0100000 506436.89239 6344714.4678 283.60188900 313.79811100 1204.7123877 519.77781732 52.320000000 90.080000000 0.3951232897 52.247097730
 1662.0250000 506442.42493 6344718.7760 283.63494672 313.76505328 1210.2449292 524.08600799 52.010016507 90.460006733 2.0972212736 51.937114238
 1669.0400000 506447.93379 6344723.1138 283.71452812 313.68547188 1215.7537873 528.42383807 51.700000000 90.840000000 2.0972212736 51.627097730
 1676.0400000 506453.42378 6344727.4508 283.82234175 313.57765825 1221.2437756 532.76080024 51.829996886 90.925002381 0.6656058291 51.757094616
 1683.0400000 506458.92346 6344731.7752 283.94053875 313.45946125 1226.7434584 537.08519130 51.960000000 91.010000000 0.6656058291 51.887097730
 1690.2150000 506464.55976 6344736.2090 284.05386500 313.34613500 1232.3797631 541.51899882 51.804992067 90.800002927 1.0912828617 51.732089797
 1697.3900000 506470.18434 6344740.6583 284.14089607 313.25910393 1238.0043405 545.96826543 51.650000000 90.590000000 1.0912828617 51.577097730
 1704.3900000 506475.66318 6344745.0101 284.20656315 313.19343685 1243.4831755 550.32014955 51.574998837 90.485000415 0.5529998264 51.502096567
 1711.3900000 506481.13639 6344749.3693 284.25940252 313.14059748 1248.9563942 554.67926935 51.500000000 90.380000000 0.5529998264 51.427097730
 1718.5800000 506486.75568 6344753.8499 284.30583319 313.09416681 1254.5756751 559.15993132 51.510000022 90.360000005 0.0932987124 51.437097752
 1725.7700000 506492.37575 6344758.3296 284.34975413 313.05024587 1260.1957503 563.63962230 51.520000000 90.340000000 0.0932987124 51.447097730
 1732.7700000 506497.86937 6344762.6632 284.36197107 313.03802893 1265.6893713 567.97322910 52.089988331 89.859993072 3.1936205963 52.017086061
 1739.7700000 506503.40572 6344766.9419 284.31554498 313.08445502 1271.2257179 572.25188314 52.660000000 89.380000000 3.1936205963 52.587097730
 1746.8150000 506509.00397 6344771.2132 284.22947605 313.17052395 1276.8239712 576.52323894 52.799994677 89.219997672 0.9052984553 52.727092408
 1753.8600000 506514.61243 6344775.4707 284.12373559 313.27626441 1282.4324314 580.78074106 52.940000000 89.060000000 0.9052984553 52.867097730
 1760.8600000 506520.18756 6344779.6972 283.99790413 313.40209587 1288.0075633 585.00719309 52.875003992 88.879999279 0.8201671642 52.802101722
 1767.8600000 506525.75755 6344783.9297 283.85008573 313.54991427 1293.5775547 589.23970722 52.810000000 88.700000000 0.8201671642 52.737097730
 1774.7950000 506531.27507 6344788.1242 283.71392626 313.68607374 1299.0950706 593.43424538 52.850004052 89.049999769 1.5239119534 52.777101782
 1781.7300000 506536.79607 6344792.3154 283.62012435 313.77987565 1304.6160726 597.62535512 52.890000000 89.400000000 1.5239119534 52.817097730
 1788.7300000 506542.36091 6344796.5570 283.58133467 313.81866533 1310.1809089 601.86699031 52.624998404 89.964999626 2.6745319169 52.552096134
 1795.7300000 506547.90610 6344800.8243 283.61157231 313.78842769 1315.7261015 606.13434318 52.360000000 90.530000000 2.6745319169 52.287097730
 1802.9050000 506553.57870 6344805.2123 283.69672484 313.70327516 1321.3987026 610.52225118 52.340001517 90.830000051 1.2571391578 52.267099247
 1810.0800000 506559.24934 6344809.6018 283.81944154 313.58055846 1327.0693415 614.91180604 52.320000000 91.130000000 1.2571391578 52.247097730
 1817.0800000 506564.77958 6344813.8861 283.96695454 313.43304546 1332.5995753 619.19614959 52.295001517 91.285000122 0.6728664807 52.222099247
 1824.0800000 506570.30760 6344818.1726 284.13339959 313.26660041 1338.1276038 623.48264564 52.270000000 91.440000000 0.6728664807 52.197097730
 1831.0800000 506575.83674 6344822.4577 284.30076073 313.09923927 1343.6567373 627.76768093 52.325003050 91.300000599 0.6446181161 52.252100780
 1838.0800000 506581.37029 6344826.7376 284.45102204 312.94897796 1349.1902883 632.04764399 52.380000000 91.160000000 0.6446181161 52.307097730
 1845.0200000 506586.86001 6344830.9768 284.58334400 312.81665600 1354.6800071 636.28681805 52.415001475 91.025000191 0.6028609939 52.342099206
 1851.9600000 506592.35255 6344835.2128 284.69931659 312.70068341 1360.1725460 640.52281643 52.450000000 90.890000000 0.6028609939 52.377097730
 1858.9600000 506597.89372 6344839.4844 284.79857884 312.60142116 1365.7137190 644.79439539 52.439999653 90.735000011 0.6656665368 52.367097383
 1865.9600000 506603.43434 6344843.7571 284.87890583 312.52109417 1371.2543386 649.06708969 52.430000000 90.580000000 0.6656665368 52.357097730
 1873.1550000 506609.13647 6344848.1401 284.91532272 312.48467728 1376.9564730 653.45007082 52.620000000 90.000000000 2.5447954298 52.547097730
 1880.3500000 506614.85311 6344852.5041 284.87890583 312.52109417 1382.6731101 657.81411938 52.810000000 89.420000000 2.5447954298 52.737097730
 1889.1750000 506621.87477 6344857.8431 284.77994665 312.62005335 1389.6947737 663.15311183 52.839999195 89.294999903 0.4369939914 52.767096925
 1898.0000000 506628.89904 6344863.1783 284.66173578 312.73826422 1396.7190431 668.48828379 52.870000000 89.170000000 0.4369939914 52.797097730
 1909.0000000 506637.65602 6344869.8259 284.49423429 312.90576571 1405.4760186 675.13589043 52.870000000 89.085000000 0.2318181818 52.797097730
 1920.0000000 506646.41279 6344876.4733 284.31041606 313.08958394 1414.2327866 681.78333959 52.870000000 89.000000000 0.2318181818 52.797097730
