# WELL TRACE FROM PETREL 
# WELL NAME:              112140909506W400
# DEFINITIVE SURVEY:      P121P12_Definitive_Survey
# WELL HEAD X-COORDINATE: 505705.40000000 (m)
# WELL HEAD Y-COORDINATE: 6344844.00000000 (m)
# WELL DATUM (KB, KB, from MSL): 595.60000000 (m)
# WELL TYPE:              OIL
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# ANGLES ARE GIVEN IN DEGREES
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM UTM83-12 ("MENTOR:UTM83-12:NAD83 UTM, Zone 12 North, Meter") [SIS,502388]
# AZIM_TN: azimuth in True North 
# AZIM_GN: azimuth in Grid North 
# DX DY ARE GIVEN IN GRID NORTH IN m-UNITS
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
#===============================================================================================================================================
      MD            X            Y            Z           TVD           DX          DY        AZIM_TN        INCL         DLS        AZIM_GN
 170.08333333 505700.82833 6344823.9258 428.07339017 167.52660983 -4.571668964 -20.07418028 193.90170880 23.309729449 8.6376386368 193.82219520
 173.25666667 505700.52518 6344822.6840 425.16916055 170.43083945 -4.874823512 -21.31598219 193.69893765 24.219739643 8.6376386368 193.61942405
 176.43000000 505700.21552 6344821.3965 422.28560981 173.31439019 -5.184481097 -22.60348989 193.51000000 25.130000000 8.6376386368 193.43048640
 179.51000000 505699.90697 6344820.1033 419.50760757 176.09239243 -5.493026973 -23.89666103 193.48870744 26.036663837 8.8315952387 193.40919384
 182.59000000 505699.58875 6344818.7675 416.75099861 178.84900139 -5.811251578 -25.23252559 193.46875113 26.943330600 8.8315952387 193.38923753
 185.67000000 505699.26092 6344817.3893 414.01647326 181.58352674 -6.139075222 -26.61074903 193.45000000 27.850000000 8.8315952387 193.37048640
 188.88333333 505698.90594 6344815.9008 411.19125484 184.40874516 -6.494059618 -28.09916693 193.53601133 29.049951127 11.209390108 193.45649772
 192.09666667 505698.53508 6344814.3557 408.39871356 187.20128644 -6.864919535 -29.64425279 193.61577124 30.249953080 11.209390108 193.53625764
 195.31000000 505698.14851 6344812.7547 405.64007564 189.95992436 -7.251492124 -31.24532815 193.69000000 31.450000000 11.209390108 193.61048640
 198.43333333 505697.76372 6344811.1449 402.99180170 192.60819830 -7.636275579 -32.85507473 193.36094250 32.579220286 10.974923226 193.28142890
 201.55666667 505697.37613 6344809.4825 400.37668498 195.22331502 -8.023869336 -34.51745055 193.05158458 33.709246726 10.974923226 192.97207097
 204.68000000 505696.98588 6344807.7682 397.79576546 197.80423454 -8.414119254 -36.23179451 192.76000000 34.840000000 10.974923226 192.68048640
 207.76333333 505696.59747 6344806.0274 395.28123713 200.31876287 -8.802525097 -37.97260593 192.55700455 35.879684240 10.180204420 192.47749095
 210.84666667 505696.20537 6344804.2410 392.79950455 202.80049545 -9.194631789 -39.75901604 192.36394723 36.919693290 10.180204420 192.28443363
 213.93000000 505695.80969 6344802.4096 390.35139533 205.24860467 -9.590308572 -41.59042914 192.18000000 37.960000000 10.180204420 192.10048640
 217.02333333 505695.41371 6344800.5286 387.92845651 207.67154349 -9.986292292 -43.47140829 191.76005979 38.915257867 9.6040413343 191.68054619
 220.11666667 505695.02325 6344798.6055 385.53793879 210.06206121 -10.37675112 -45.39452045 191.35712706 39.871959184 9.6040413343 191.27761346
 223.21000000 505694.63843 6344796.6408 383.18055623 212.41944377 -10.76156843 -47.35919114 190.97000000 40.830000000 9.6040413343 190.89048640
 226.32333333 505694.25786 6344794.6246 380.83976173 214.76023827 -11.14214227 -49.37540880 190.57069994 41.665355961 8.4397146521 190.49118633
 229.43666667 505693.88505 6344792.5724 378.52916659 217.07083341 -11.51494952 -51.42756418 190.18428404 42.502049308 8.4397146521 190.10477044
 232.55000000 505693.52010 6344790.4848 376.24931076 219.35068924 -11.87990308 -53.51517773 189.81000000 43.340000000 8.4397146521 189.73048640
 235.64333333 505693.16715 6344788.3736 374.01708590 221.58291410 -12.23285497 -55.62643387 189.33455386 44.281467394 9.6724634854 189.25504026
 238.73666667 505692.82572 6344786.2235 371.82038467 223.77961533 -12.57428176 -57.77645972 188.87488083 45.224841417 9.6724634854 188.79536723
 241.83000000 505692.49592 6344784.0354 369.65987267 225.94012733 -12.90408002 -59.96460383 188.43000000 46.170000000 9.6724634854 188.35048640
 245.04000000 505692.16005 6344781.7232 367.45978505 228.14021495 -13.23995292 -62.27678948 188.26077922 47.296432251 10.590197005 188.18126562
 248.25000000 505691.82485 6344779.3677 365.30607764 230.29392236 -13.57514740 -64.63229927 188.09759107 48.423104714 10.590197005 188.01807746
 251.46000000 505691.49047 6344776.9698 363.19959281 232.40040719 -13.90953236 -67.03021188 187.94000000 49.550000000 10.590197005 187.86048640
 256.08500000 505691.01554 6344773.4607 360.22624989 235.37375011 -14.38445532 -70.53931764 187.63617097 50.434614407 5.9332668484 187.55665737
 260.71000000 505690.55313 6344769.9040 357.30797808 238.29202192 -14.84686571 -74.09596636 187.34000000 51.320000000 5.9332668484 187.26048640
 263.79333333 505690.25073 6344767.5029 355.39876474 240.20123526 -15.14927360 -76.49712006 187.17636439 52.163115857 8.2980015720 187.09685079
 266.87666667 505689.95170 6344765.0733 353.52538830 242.07461170 -15.44829997 -78.92673336 187.01642778 53.006453000 8.2980015720 186.93691417
 269.96000000 505689.65612 6344762.6157 351.68826382 243.91173618 -15.74387856 -81.38426796 186.86000000 53.850000000 8.2980015720 186.78048640
 273.17666667 505689.35040 6344760.0198 349.81510745 245.78489255 -16.04960486 -83.98022517 186.73345955 54.919874676 10.024121265 186.65394594
 276.39333333 505689.04637 6344757.3889 347.99110620 247.60889380 -16.35363395 -86.61112193 186.61019556 55.989877391 10.024121265 186.53068195
 279.61000000 505688.74414 6344754.7240 346.21690192 249.38309808 -16.65585884 -89.27603245 186.49000000 57.060000000 10.024121265 186.41048640
 282.70666667 505688.44988 6344752.1266 344.55833319 251.04166681 -16.95012116 -91.87336532 186.59579342 58.169916402 10.787462792 186.51627982
 285.80333333 505688.14726 6344749.4984 342.95073136 252.64926864 -17.25273834 -94.50157475 186.69907233 59.279918253 10.787462792 186.61955872
 288.90000000 505687.83640 6344746.8403 341.39470358 254.20529642 -17.56359611 -97.15966808 186.80000000 60.390000000 10.787462792 186.72048640
 292.01333333 505687.50799 6344744.1400 339.88238739 255.71761261 -17.89200594 -99.85997264 187.22523080 61.485397900 11.146295955 187.14571720
 295.12666667 505687.15612 6344741.4140 338.42240246 257.17759754 -18.24387616 -102.5859780 187.64171282 62.582092395 11.146295955 187.56219922
 298.24000000 505686.78094 6344738.6634 337.01534384 258.58465616 -18.61906335 -105.3365730 188.05000000 63.680000000 11.146295955 187.97048640
 301.32666667 505686.39387 6344735.9115 335.67437733 259.92562267 -19.00612787 -108.0884832 188.12129145 64.819967242 11.097157233 188.04177785
 304.41333333 505685.99975 6344733.1342 334.38898696 261.21101304 -19.40025358 -110.8657732 188.19126135 65.959968006 11.097157233 188.11174775
 307.50000000 505685.59872 6344730.3327 333.15968316 262.44031684 -19.80128396 -113.6673402 188.26000000 67.100000000 11.097157233 188.18048640
 310.54666667 505685.19816 6344727.5445 332.00157546 263.59842454 -20.20184268 -116.4555077 188.24984672 68.216666071 10.996006582 188.17033312
 313.59333333 505684.79496 6344724.7345 330.89860407 264.70139593 -20.60503947 -119.2655479 188.23985040 69.333332752 10.996006582 188.16033680
 316.64000000 505684.38928 6344721.9036 329.85118797 265.74881203 -21.01072119 -122.0963933 188.23000000 70.450000000 10.996006582 188.15048640
 319.72666667 505683.97744 6344719.0152 328.84713221 266.75286779 -21.42256348 -124.9847580 188.15909592 71.583308046 11.034131601 188.07958232
 322.81333333 505683.56645 6344716.1073 327.90100242 267.69899758 -21.83355308 -127.8927174 188.08911986 72.716642049 11.034131601 188.00960626
 325.90000000 505683.15647 6344713.1809 327.01317006 268.58682994 -22.24352863 -130.8191299 188.02000000 73.850000000 11.034131601 187.94048640
 329.06333333 505682.73935 6344710.1644 326.16107852 269.43892148 -22.66064638 -133.8355736 187.88538135 74.896590009 10.001368021 187.80586774
 332.22666667 505682.32726 6344707.1321 325.36477442 270.23522558 -23.07273790 -136.8678973 187.75208367 75.943258804 10.001368021 187.67257007
 335.39000000 505681.92034 6344704.0849 324.62452752 270.97547248 -23.47966361 -139.9150736 187.62000000 76.990000000 10.001368021 187.54048640
 338.44000000 505681.53220 6344701.1348 323.96023505 271.63976495 -23.86780128 -142.8652105 187.52943176 77.849971499 8.5033017292 187.44991816
 341.49000000 505681.14747 6344698.1745 323.34069553 272.25930447 -24.25253173 -145.8255062 187.43944702 78.709972264 8.5033017292 187.35993341
 344.54000000 505680.76623 6344695.2047 322.76605002 272.83394998 -24.63376739 -148.7952867 187.35000000 79.570000000 8.5033017292 187.27048640
 345.33500000 505680.66719 6344694.4292 322.62359177 272.97640823 -24.73281448 -149.5708063 187.36551046 79.784499634 8.1147819564 187.28599685
 346.13000000 505680.56786 6344693.6532 322.48406260 273.11593740 -24.83213835 -150.3468226 187.38100000 79.999000000 8.1147819564 187.30148640
 349.95000000 505680.08677 6344689.9178 321.85452596 273.74547404 -25.31322661 -154.0821806 187.45571154 81.029492540 8.1135382421 187.37619794
 353.77000000 505679.59945 6344686.1725 321.29285221 274.30714779 -25.80055269 -157.8275287 187.53000000 82.060000000 8.1135382421 187.45048640
 358.40000000 505678.99690 6344681.6223 320.69974239 274.90025761 -26.40310111 -162.3777439 187.71544536 83.219964987 7.6098558387 187.63593175
 363.03000000 505678.37818 6344677.0630 320.19971208 275.40028792 -27.02182433 -166.9369513 187.90000000 84.380000000 7.6098558387 187.82048640
 367.63000000 505677.76401 6344672.5283 319.75002964 275.84997036 -27.63599076 -171.4716855 187.68499264 84.399960824 1.4015644085 187.60547904
 372.23000000 505677.16684 6344667.9912 319.30194525 276.29805475 -28.23315694 -176.0088476 187.47000000 84.420000000 1.4015644085 187.39048640
 376.96000000 505676.58385 6344663.3227 318.83214893 276.76785107 -28.81614578 -180.6772966 186.92523270 84.179738504 3.7606710983 186.84571910
 381.69000000 505676.04553 6344658.6509 318.34264164 277.25735836 -29.35447271 -185.3490844 186.38000000 83.940000000 3.7606710983 186.30048640
 386.40000000 505675.52609 6344653.9966 317.85930634 277.74069366 -29.87391463 -190.0034428 186.51508024 84.279984228 2.3284915315 186.43556664
 391.11000000 505674.99536 6344649.3407 317.40378151 278.19621849 -30.40463695 -194.6593311 186.65000000 84.620000000 2.3284915315 186.57048640
 395.73000000 505674.46522 6344644.7731 316.97482111 278.62517889 -30.93477566 -199.2268716 186.75001692 84.724992011 0.9396637014 186.67050332
 400.35000000 505673.92702 6344640.2057 316.55429145 279.04570855 -31.47297646 -203.7942526 186.85000000 84.830000000 0.9396637014 186.77048640
 404.98500000 505673.38625 6344635.6216 316.15475787 279.44524213 -32.01375177 -208.3783563 186.76494488 85.279994829 2.9637789129 186.68543127
 409.62000000 505672.85193 6344631.0338 315.79150385 279.80849615 -32.54807232 -212.9662315 186.68000000 85.730000000 2.9637789129 186.60048640
 414.25000000 505672.30778 6344626.4504 315.45079529 280.14920471 -33.09221890 -217.5496382 187.02004327 85.829926837 2.2907384757 186.94052966
 418.88000000 505671.73637 6344621.8697 315.11814622 280.48185378 -33.66362690 -222.1303182 187.36000000 85.930000000 2.2907384757 187.28048640
 423.69500000 505671.11071 6344617.1111 314.75816539 280.84183461 -34.28929290 -226.8889466 187.77974875 85.494879459 3.7617812551 187.70023515
 428.51000000 505670.45057 6344612.3600 314.36174115 281.23825885 -34.94942881 -231.6400180 188.20000000 85.060000000 3.7617812551 188.12048640
 433.09000000 505669.78772 6344607.8482 313.95658679 281.64341321 -35.61227725 -236.1517908 188.67479589 84.789821940 3.5676917433 188.59528229
 437.67000000 505669.08779 6344603.3440 313.52993877 282.07006123 -36.31220546 -240.6559776 189.15000000 84.520000000 3.5676917433 189.07048640
 442.27000000 505668.33541 6344598.8288 313.09401679 282.50598321 -37.06459268 -245.1711522 189.93010929 84.604502986 5.0946678265 189.85059568
 446.87000000 505667.52151 6344594.3237 312.66488892 282.93511108 -37.87848994 -249.6762973 190.71000000 84.690000000 5.0946678265 190.63048640
 451.59000000 505666.64721 6344589.7079 312.22869310 283.37130690 -38.75279082 -254.2921462 190.90000461 84.704971052 1.2062474333 190.82049101
 456.31000000 505665.75758 6344585.0948 311.79372770 283.80627230 -39.64241519 -258.9051824 191.09000000 84.720000000 1.2062474333 191.01048640
 460.96000000 505664.87588 6344580.5495 311.38360362 284.21639638 -40.52411519 -263.4504713 191.02495773 85.159996900 2.8692988150 190.94544413
 465.61000000 505663.99877 6344576.0003 311.00906147 284.59093853 -41.40122841 -267.9997149 190.96000000 85.600000000 2.8692988150 190.88048640
 470.30000000 505663.13039 6344571.4069 310.65536642 284.94463358 -42.26961241 -272.5931180 190.60993191 85.749920994 2.4300885517 190.53041830
 474.99000000 505662.28992 6344566.8074 310.31391603 285.28608397 -43.11008444 -277.1926348 190.26000000 85.900000000 2.4300885517 190.18048640
 479.68500000 505661.48200 6344562.1963 309.98149713 285.61850287 -43.91799609 -281.8037238 189.77495241 85.979856444 3.1333939112 189.69543880
 484.38000000 505660.71308 6344557.5781 309.65561760 285.94438240 -44.68692258 -286.4219395 189.29000000 86.060000000 3.1333939112 189.21048640
 489.01000000 505659.97496 6344553.0198 309.34373026 286.25626974 -45.42503541 -290.9802014 189.26499553 86.214999641 1.0172430195 189.18548192
 493.64000000 505659.23871 6344548.4604 309.04434095 286.55565905 -46.16129102 -295.5396007 189.24000000 86.370000000 1.0172430195 189.16048640
 498.39500000 505658.48061 6344543.7787 308.72941583 286.87058417 -46.91938642 -300.2212760 189.31496960 86.034996614 2.1656379141 189.23545600
 503.15000000 505657.71670 6344539.0999 308.38675555 287.21324445 -47.68329978 -304.9000585 189.39000000 85.700000000 2.1656379141 189.31048640
 507.72500000 505656.98593 6344534.5995 308.03158573 287.56841427 -48.41406627 -309.4004774 189.21507504 85.394978612 2.3039855673 189.13556143
 512.30000000 505656.26922 6344530.0988 307.65214068 287.94785932 -49.13077636 -313.9011771 189.04000000 85.090000000 2.3039855673 188.96048640
 516.92500000 505655.55987 6344525.5485 307.24622960 288.35377040 -49.84013197 -318.4515243 188.84007881 84.839968733 2.0734061108 188.76056520
 521.55000000 505654.86667 6344520.9975 306.82021995 288.77978005 -50.53332647 -323.0025263 188.64000000 84.590000000 2.0734061108 188.56048640
 526.23000000 505654.15981 6344516.3932 306.38914115 289.21085885 -51.24019171 -327.6068138 188.97513200 84.839912276 2.6725196927 188.89561840
 530.91000000 505653.42575 6344511.7913 305.97839998 289.62160002 -51.97425436 -332.2087026 189.31000000 85.090000000 2.6725196927 189.23048640
 535.49000000 505652.66014 6344507.2938 305.59711940 290.00288060 -52.73986004 -336.7062351 190.17032894 85.359479549 5.8866538349 190.09081534
 540.07000000 505651.82680 6344502.8065 305.23735118 290.36264882 -53.57320250 -341.1934858 191.03000000 85.630000000 5.8866538349 190.95048640
 544.88000000 505650.89985 6344498.1047 304.84824198 290.75175802 -54.50015292 -345.8952753 191.43467208 85.089877933 4.2044012018 191.35515847
 549.69000000 505649.94046 6344493.4134 304.41396610 291.18603390 -55.45953705 -350.5865953 191.84000000 84.550000000 4.2044012018 191.76048640
 554.31500000 505649.00962 6344488.9079 303.95842723 291.64157277 -56.39037603 -355.0921049 191.66512685 84.144972879 2.8594356053 191.58561325
 558.94000000 505648.09321 6344484.4028 303.47036683 292.12963317 -57.30678506 -359.5971697 191.49000000 83.740000000 2.8594356053 191.41048640
 563.57000000 505647.20035 6344479.8885 302.97714982 292.62285018 -58.19965208 -364.1115177 191.04476445 84.029821235 3.4285035291 190.96525085
 568.20000000 505646.34211 6344475.3649 302.50724031 293.09275969 -59.05788525 -368.6350579 190.60000000 84.320000000 3.4285035291 190.52048640
 572.88500000 505645.49742 6344470.7785 302.08059423 293.51940577 -59.90258458 -373.2215392 190.42977468 85.229979101 5.9272166811 190.35026107
 577.57000000 505644.66523 6344466.1834 301.72809843 293.87190157 -60.73477493 -377.8165925 190.26000000 86.140000000 5.9272166811 190.18048640
 582.15000000 505643.85728 6344461.6876 301.42037667 294.17962333 -61.54272457 -382.3123948 190.27500026 86.154999869 0.1387948196 190.19548666
 586.73000000 505643.04813 6344457.1919 301.11385125 294.48614875 -62.35186541 -386.8080646 190.29000000 86.170000000 0.1387948196 190.21048640
 591.49000000 505642.19963 6344452.5231 300.76585995 294.83414005 -63.20037034 -391.4769202 190.46981853 85.444977616 4.7071811967 190.39030493
 596.25000000 505641.33733 6344447.8616 300.35782833 295.24217167 -64.06266837 -396.1383857 190.65000000 84.720000000 4.7071811967 190.57048640
 600.85000000 505640.47452 6344443.3674 299.91013108 295.68986892 -64.92547549 -400.6326037 191.24434644 84.109684624 5.5430297701 191.16483284
 605.45000000 505639.56609 6344438.8873 299.41371846 296.18628154 -65.83390667 -405.1126961 191.84000000 83.500000000 5.5430297701 191.76048640
 610.05500000 505638.60211 6344434.4166 298.89178397 296.70821603 -66.79789300 -409.5834074 192.65497563 83.484346508 5.2760615104 192.57546203
 614.66000000 505637.57466 6344429.9602 298.36865166 297.23134834 -67.82534231 -414.0398215 193.47000000 83.470000000 5.2760615104 193.39048640
 619.29500000 505636.47509 6344425.4912 297.83467238 297.76532762 -68.92490934 -418.5087909 194.33469848 83.299243331 5.6682812215 194.25518488
 623.93000000 505635.30859 6344421.0409 297.28703446 298.31296554 -70.09141016 -422.9590997 195.20000000 83.130000000 5.6682812215 195.12048640
 628.74000000 505634.01938 6344416.4439 296.71932038 298.88067962 -71.38062027 -427.5561423 196.29041256 83.313801067 6.8499775047 196.21089895
 633.55000000 505632.64243 6344411.8704 296.16703197 299.43296803 -72.75756733 -432.1295593 197.38000000 83.500000000 6.8499775047 197.30048640
 638.18000000 505631.22771 6344407.4957 295.63880505 299.96119495 -74.17229430 -436.5043378 198.61974955 83.398467689 8.0075559877 198.54023595
 642.81000000 505629.71894 6344403.1534 295.10255050 300.49744950 -75.68105719 -440.8465994 199.86000000 83.300000000 8.0075559877 199.78048640
 647.53000000 505628.08899 6344398.7596 294.55670281 301.04329719 -77.31100931 -445.2403908 201.00527666 83.418697411 7.2697133067 200.92576305
 652.25000000 505626.37115 6344394.3982 294.02067586 301.57932414 -79.02885081 -449.6017879 202.15000000 83.540000000 7.2697133067 202.07048640
 656.87500000 505624.61147 6344390.1518 293.52616078 302.07383922 -80.78853474 -453.8482050 203.02600327 84.184326488 7.0274643180 202.94648967
 661.50000000 505622.78505 6344385.9279 293.08344358 302.51655642 -82.61495159 -458.0720960 203.90000000 84.830000000 7.0274643180 203.82048640
 666.19500000 505620.86955 6344381.6639 292.66626624 302.93373376 -84.53044917 -462.3361395 204.64016468 84.974583011 4.8005142106 204.56065107
 670.89000000 505618.89870 6344377.4240 292.26092516 303.33907484 -86.50129592 -466.5760320 205.38000000 85.120000000 4.8005142106 205.30048640
 675.51500000 505616.88814 6344373.2798 291.86561703 303.73438297 -88.51185731 -470.7202214 206.53992148 85.073995433 7.5022199662 206.46040788
 680.14000000 505614.79424 6344369.1774 291.46668973 304.13331027 -90.60576174 -474.8225811 207.70000000 85.030000000 7.5022199662 207.62048640
 684.82000000 505612.58964 6344365.0707 291.06789735 304.53210265 -92.81035536 -478.9292742 208.91529417 85.193924493 7.8328148423 208.83578056
 689.50000000 505610.29791 6344361.0107 290.68253554 304.91746446 -95.10208700 -482.9892803 210.13000000 85.360000000 7.8328148423 210.05048640
 692.64333333 505608.70791 6344358.3124 290.43068018 305.16931982 -96.69208971 -485.6876037 211.04689389 85.448847477 8.7638277155 210.96738028
 695.78666667 505607.07473 6344355.6395 290.18371560 305.41628440 -98.32526534 -488.3604734 211.96355998 85.538855251 8.7638277155 211.88404638
 698.93000000 505605.39881 6344352.9928 289.94170522 305.65829478 -100.0011944 -491.0072030 212.88000000 85.630000000 8.7638277155 212.80048640
 703.64000000 505602.82139 6344349.0691 289.58421597 306.01578403 -102.5786055 -494.9308580 213.88004631 85.664342176 6.3551137685 213.80053271
 708.35000000 505600.17578 6344345.1909 289.22959574 306.37040426 -105.2242238 -498.8091130 214.88000000 85.700000000 6.3551137685 214.80048640
 711.44000000 505598.39883 6344342.6757 288.99214202 306.60785798 -107.0011681 -501.3243471 215.75947405 85.485589808 8.7641348405 215.67996045
 714.53000000 505596.58401 6344340.1887 288.74318916 306.85681084 -108.8159859 -503.8112692 216.63946666 85.272239481 8.7641348405 216.55995305
 717.62000000 505594.73177 6344337.7307 288.48279895 307.11720105 -110.6682267 -506.2692619 217.52000000 85.060000000 8.7641348405 217.44048640
 720.69666667 505592.85120 6344335.3116 288.21934285 307.38065715 -112.5488022 -508.6883996 218.36014100 85.115625868 8.1799704413 218.28062740
 723.77333333 505590.93520 6344332.9201 287.95889091 307.64110909 -114.4648042 -511.0799054 219.20014130 85.172296653 8.1799704413 219.12062770
 726.85000000 505588.98418 6344330.5567 287.70149896 307.89850104 -116.4158219 -513.4432668 220.04000000 85.230000000 8.1799704413 219.96048640
 731.66000000 505585.87586 6344326.9072 287.33245342 308.26754658 -119.5241387 -517.0927980 220.96083726 85.969482133 7.3527178850 220.88132365
 736.47000000 505582.70647 6344323.3048 287.02537800 308.57462200 -122.6935335 -520.6952296 221.88000000 86.710000000 7.3527178850 221.80048640
 741.12000000 505579.58654 6344319.8683 286.77754114 308.82245886 -125.8134550 -524.1317108 222.75035157 87.179675397 6.3735625105 222.67083797
