# WELL TRACE FROM PETREL 
# WELL NAME:              111140909506W400
# DEFINITIVE SURVEY:      P121P11_Definitive_Survey
# WELL HEAD X-COORDINATE: 505711.43000000 (m)
# WELL HEAD Y-COORDINATE: 6344836.03000000 (m)
# WELL DATUM (KB, KB, from MSL): 595.60000000 (m)
# WELL TYPE:              OIL
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# ANGLES ARE GIVEN IN DEGREES
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM UTM83-12 ("MENTOR:UTM83-12:NAD83 UTM, Zone 12 North, Meter") [SIS,502388]
# AZIM_TN: azimuth in True North 
# AZIM_GN: azimuth in Grid North 
# DX DY ARE GIVEN IN GRID NORTH IN m-UNITS
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
#===============================================================================================================================================
      MD            X            Y            Z           TVD           DX          DY        AZIM_TN        INCL         DLS        AZIM_GN
 702.07000000 505676.02764 6344317.0041 293.47968382 302.12031618 -35.40235637 -519.0259212 209.36280203 82.595077992 7.9961866075 209.28320461
 705.21000000 505674.48534 6344314.3007 293.07408514 302.52591486 -36.94466192 -521.7293378 210.20613719 82.561742171 7.9961866075 210.12653977
 708.35000000 505672.90352 6344311.6204 292.66671818 302.93328182 -38.52647616 -524.4095607 211.04959742 82.530000000 7.9961866075 210.97000000
 712.98500000 505670.50119 6344307.7037 292.07208583 303.52791417 -40.92881020 -528.3263028 212.15508955 82.728662240 7.2117165106 212.07549213
 717.62000000 505668.02267 6344303.8323 291.49350309 304.10649691 -43.40733418 -532.1977122 213.25959742 82.930000000 7.2117165106 213.18000000
 722.23500000 505665.47952 6344300.0251 290.92880648 304.67119352 -45.95047845 -536.0048527 214.38480193 83.013666623 7.2798217123 214.30520451
 726.85000000 505662.86164 6344296.2680 290.37090576 305.22909424 -48.56835668 -539.7620109 215.50959742 83.100000000 7.2798217123 215.43000000
 731.66000000 505660.05466 6344292.4060 289.80276630 305.79723370 -51.37534313 -543.6240187 216.67015346 83.333646093 7.3339566989 216.59055604
 736.47000000 505657.16868 6344288.5998 289.25422248 306.34577752 -54.26132141 -547.4302335 217.82959742 83.570000000 7.3339566989 217.75000000
 739.57000000 505655.26400 6344286.1788 288.91731873 306.68268127 -56.16599969 -549.8511595 218.71749389 83.951924969 9.3070042942 218.63789647
 742.67000000 505653.32069 6344283.7860 288.60100319 306.99899681 -58.10931217 -552.2439940 219.60413473 84.335289541 9.3070042942 219.52453731
 745.77000000 505651.33929 6344281.4219 288.30536495 307.29463505 -60.09071134 -554.6080627 220.48959742 84.720000000 9.3070042942 220.41000000
 748.93000000 505649.28393 6344279.0393 288.02965435 307.57034565 -62.14606979 -556.9906980 221.23406585 85.269237437 8.7613341494 221.15446842
 752.09000000 505647.19616 6344276.6817 287.78415434 307.81584566 -64.23384423 -559.3483199 221.97735318 85.819268667 8.7613341494 221.89775576
 755.25000000 505645.07651 6344274.3497 287.56892861 308.03107139 -66.35349306 -561.6803167 222.71959742 86.370000000 8.7613341494 222.64000000
 759.87500000 505641.93049 6344270.9725 287.30389464 308.29610536 -69.49950848 -565.0575106 223.38000566 87.059805275 6.1895250986 223.30040824
 764.50000000 505638.74381 6344267.6297 287.09448512 308.50551488 -72.68618588 -568.4003101 224.03959742 87.750000000 6.1895250986 223.96000000
 769.15000000 505635.51905 6344264.2889 286.88253515 308.71746485 -75.91094889 -571.7411108 224.09456125 87.024998632 4.6908225737 224.01496383
 773.80000000 505632.29320 6344260.9534 286.61182584 308.98817416 -79.13679514 -575.0766202 224.14959742 86.300000000 4.6908225737 224.07000000
 778.54000000 505629.00453 6344257.5550 286.31997899 309.28002101 -82.42547102 -578.4750147 224.12959045 86.639999796 2.1556057167 224.04999303
 783.28000000 505625.71589 6344254.1543 286.05621143 309.54378857 -85.71410599 -581.8757416 224.10959742 86.980000000 2.1556057167 224.03000000
 787.90500000 505622.51374 6344250.8270 285.83491682 309.76508318 -88.91626170 -585.2029922 223.85449108 87.534975617 3.9611548927 223.77489366
 792.53000000 505619.32509 6344247.4841 285.65838090 309.94161910 -92.10490728 -588.5458547 223.59959742 88.090000000 3.9611548927 223.52000000
 797.10500000 505616.19110 6344244.1570 285.51048360 310.08951640 -95.23889720 -591.8730200 223.13456817 88.204940922 3.1395907261 223.05497075
 801.68000000 505613.08402 6344240.8043 285.37176445 310.22823555 -98.34597713 -595.2257212 222.66959742 88.320000000 3.1395907261 222.59000000
 806.31000000 505609.96467 6344237.3879 285.24006205 310.35993795 -101.4653309 -598.6421499 222.28457889 88.419964347 2.5764569962 222.20498147
 810.94000000 505606.86819 6344233.9504 285.11643747 310.48356253 -104.5618067 -602.0796273 221.89959742 88.520000000 2.5764569962 221.82000000
 815.40500000 505603.89726 6344230.6211 285.01689149 310.58310851 -107.5327433 -605.4088667 221.74957753 88.924996317 2.9017410877 221.66998010
 819.87000000 505600.93465 6344227.2837 284.94890107 310.65109893 -110.4953468 -608.7463150 221.59959742 89.330000000 2.9017410877 221.52000000
 824.51000000 505597.86086 6344223.8106 284.90557568 310.69442432 -113.5691448 -612.2193895 221.57959676 89.599999976 1.7504721074 221.49999934
 829.15000000 505594.78817 6344220.3363 284.88411521 310.71588479 -116.6418314 -615.6936510 221.55959742 89.870000000 1.7504721074 221.48000000
 833.79000000 505591.71699 6344216.8607 284.86609648 310.73390352 -119.7130130 -619.1692655 221.52959796 89.684999957 1.2117450467 221.45000053
 838.43000000 505588.64768 6344213.3836 284.83309609 310.76690391 -122.7823199 -622.6464259 221.49959742 89.500000000 1.2117450467 221.42000000
 845.71500000 505583.82013 6344207.9318 284.79304488 310.80695512 -127.6098739 -628.0981864 221.70960050 89.869999127 1.7519833649 221.63000308
 853.00000000 505578.97255 6344202.4977 284.80003792 310.79996208 -132.4574481 -633.5322962 221.91959742 90.240000000 1.7519833649 221.84000000
 861.50000000 505573.29031 6344196.1808 284.83786808 310.76213192 -138.1396932 -639.8491623 222.18459677 90.270002888 0.9412580164 222.10499935
 870.00000000 505567.57892 6344189.8903 284.88014880 310.71985120 -143.8510796 -646.1396643 222.44959742 90.300000000 0.9412580164 222.37000000
 878.11500000 505562.09904 6344183.9096 284.92440934 310.67559066 -149.3309567 -652.1204236 222.70459679 90.325003219 0.9472032114 222.62499937
 886.23000000 505556.59262 6344177.9533 284.97221066 310.62778934 -154.8373837 -658.0767204 222.95959742 90.350000000 0.9472032114 222.88000000
 890.86000000 505553.44918 6344174.5566 285.00453403 310.59546597 -157.9808244 -661.4734072 222.76460010 90.450002606 1.4199176910 222.68500267
 895.49000000 505550.31736 6344171.1493 285.04493803 310.55506197 -161.1126437 -664.8807259 222.56959742 90.550000000 1.4199176910 222.49000000
 900.25500000 505547.09533 6344167.6417 285.09213349 310.50786651 -164.3346737 -668.3883409 222.72959642 90.585002281 1.0311137673 222.64999900
 905.02000000 505543.86353 6344164.1431 285.14223957 310.45776043 -167.5664660 -671.8869229 222.88959742 90.620000000 1.0311137673 222.81000000
 909.65000000 505540.72142 6344160.7454 285.19638024 310.40361976 -170.7085837 -675.2845584 222.79459951 90.720000990 0.8936886152 222.71500208
 914.28000000 505537.58501 6344157.3427 285.25860114 310.34139886 -173.8449948 -678.6873245 222.69959742 90.820000000 0.8936886152 222.62000000
 919.00000000 505534.39131 6344153.8705 285.32676785 310.27323215 -177.0386944 -682.1595337 222.67459752 90.835000079 0.1852912042 222.59500010
 923.72000000 505531.19913 6344150.3969 285.39617011 310.20382989 -180.2308664 -685.6331229 222.64959742 90.850000000 0.1852912042 222.57000000
 930.72000000 505526.46502 6344145.2450 285.47741323 310.12258677 -184.9649800 -690.7850398 222.66959850 90.480000029 1.5880290038 222.59000108
 937.72000000 505521.72885 6344140.0944 285.51345406 310.08654594 -189.7011478 -695.9355825 222.68959742 90.110000000 1.5880290038 222.61000000
 944.71000000 505517.00254 6344134.9483 285.53327881 310.06672119 -194.4274577 -701.0817106 222.59959804 90.215000265 0.5935309944 222.52000062
 951.70000000 505512.28435 6344129.7948 285.56591331 310.03408669 -199.1456458 -706.2352210 222.50959742 90.320000000 0.5935309944 222.43000000
 958.70000000 505507.54571 6344124.6465 285.60073298 309.99926702 -203.8842880 -711.3834928 222.90459953 90.250005941 1.7192176475 222.82500211
 965.70000000 505502.77166 6344119.5310 285.62700059 309.97299941 -208.6583352 -716.4990014 223.29959742 90.180000000 1.7192176475 223.22000000
 972.76500000 505497.94137 6344114.3792 285.65936876 309.94063124 -213.4886302 -721.6508444 223.16959968 90.345000888 0.8919657990 223.09000225
 979.83000000 505493.12286 6344109.2165 285.71208229 309.88791771 -218.3071401 -726.8135441 223.03959742 90.510000000 0.8919657990 222.96000000
 986.83000000 505488.34598 6344104.1042 285.79332581 309.80667419 -223.0840237 -731.9258298 223.23458232 90.820004748 1.5695128372 223.15498490
 993.83000000 505483.55209 6344099.0086 285.91243904 309.68756096 -227.8779074 -737.0214338 223.42959742 91.130000000 1.5695128372 223.35000000
 1000.5950000 505478.91892 6344094.0851 286.05942694 309.54057306 -232.5110800 -741.9449161 223.24961458 91.360006709 1.2950336650 223.17001715
 1007.3600000 505474.30168 6344089.1475 286.23356362 309.36643638 -237.1283223 -746.8824590 223.06959742 91.590000000 1.2950336650 222.99000000
 1014.3600000 505469.54861 6344084.0156 286.41283517 309.18716483 -241.8813853 -752.0144058 222.69956027 91.345028035 1.9014702345 222.61996285
 1021.3600000 505464.82832 6344078.8525 286.56218250 309.03781750 -246.6016828 -757.1774576 222.32959742 91.100000000 1.9014702345 222.25000000
 1028.3300000 505460.17552 6344073.6683 286.69052132 308.90947868 -251.2544764 -762.3617169 221.64457845 91.010072171 2.9732337486 221.56498103
 1035.3000000 505455.58491 6344068.4286 286.80791327 308.79208673 -255.8450856 -767.6013760 220.95959742 90.920000000 2.9732337486 220.88000000
 1042.3000000 505451.01363 6344063.1323 286.92152953 308.67847047 -260.4163676 -772.8977231 220.79459837 90.940003897 0.7122242321 220.71500095
 1049.3000000 505446.45765 6344057.8228 287.03758892 308.56241108 -264.9723521 -778.2071821 220.62959742 90.960000000 0.7122242321 220.55000000
 1056.4600000 505441.80832 6344052.3830 287.16723363 308.43276637 -269.6216781 -783.6469955 220.56960058 91.115000611 0.6963836902 220.49000316
 1063.6200000 505437.16494 6344046.9386 287.31624433 308.28375567 -274.2650605 -789.0913881 220.50959742 91.270000000 0.6963836902 220.43000000
 1070.6200000 505432.65172 6344041.5937 287.46803630 308.13196370 -278.7782831 -794.4363223 220.00458714 91.215047181 2.1765997151 219.92498972
 1077.6200000 505428.18569 6344036.2091 287.61311022 307.98688978 -283.2443122 -799.8209372 219.49959742 91.160000000 2.1765997151 219.42000000
 1084.3950000 505423.89241 6344030.9735 287.75617757 307.84382243 -287.5375948 -805.0565064 219.36460261 91.260003496 0.7438082305 219.28500518
 1091.1700000 505419.61163 6344025.7280 287.91106667 307.68893333 -291.8183650 -810.3019755 219.22959742 91.360000000 0.7438082305 219.15000000
 1098.1700000 505415.19494 6344020.3030 288.06071711 307.53928289 -296.2350553 -815.7270306 219.22959742 91.090000000 1.1571428571 219.15000000
 1105.1700000 505410.77786 6344014.8774 288.17738686 307.42261314 -300.6521415 -821.1525721 219.22959742 90.820000000 1.1571428571 219.15000000
 1112.3450000 505406.24467 6344009.3202 288.25753066 307.34246934 -305.1853345 -826.7098236 219.33960297 90.460000848 1.5739206566 219.26000555
 1119.5200000 505401.70058 6344003.7714 288.29259419 307.30740581 -309.7294175 -832.2586416 219.44959742 90.100000000 1.5739206566 219.37000000
 1126.5200000 505397.26349 6343998.3609 288.29289962 307.30710038 -314.1665059 -837.6690983 219.41959759 89.904999987 0.8455464921 219.34000017
 1133.5200000 505392.82926 6343992.9482 288.26938136 307.33061864 -318.6007357 -843.0818469 219.38959742 89.710000000 0.8455464921 219.31000000
 1140.3900000 505388.47192 6343987.6406 288.21962149 307.38037851 -322.9580835 -848.3894008 219.53959125 89.459998150 1.2731175647 219.45999383
 1147.2600000 505384.10087 6343982.3447 288.13988695 307.46011305 -327.3291316 -853.6853113 219.68959742 89.210000000 1.2731175647 219.61000000
 1154.2600000 505379.63963 6343976.9549 288.05131387 307.54868613 -331.7903701 -859.0751474 219.69959768 89.339999990 0.5587885567 219.62000026
 1161.2600000 505375.17733 6343971.5657 287.97862223 307.62137777 -336.2526659 -864.4643456 219.70959742 89.470000000 0.5587885567 219.63000000
 1168.2000000 505370.73904 6343966.2344 287.91321465 307.68678535 -340.6909570 -869.7956026 220.00459643 89.449992710 1.2780848227 219.92499901
 1175.1400000 505366.27338 6343960.9261 287.84538466 307.75461534 -345.1566234 -875.1039198 220.29959742 89.430000000 1.2780848227 220.22000000
 1182.1400000 505361.73305 6343955.6025 287.77055326 307.82944674 -349.6969541 -880.4274852 220.77958928 89.344977016 2.0890152392 220.69999186
 1189.1400000 505357.14835 6343950.3173 287.68533777 307.91466223 -354.2816458 -885.7127376 221.25959742 89.260000000 2.0890152392 221.18000000
 1196.2150000 505352.48915 6343944.9974 287.60260668 307.99739332 -358.9408529 -891.0325632 221.32459909 89.399999614 0.6544959535 221.24500166
 1203.2900000 505347.82379 6343939.6828 287.53716211 308.06283789 -363.6062114 -896.3472356 221.38959742 89.540000000 0.6544959535 221.31000000
 1210.2900000 505343.16896 6343934.4588 287.48737421 308.11262579 -368.2610373 -901.5712361 222.17460634 89.644966679 3.3941819584 222.09500891
 1217.2900000 505338.44295 6343929.2990 287.45041442 308.14958558 -372.9870509 -906.7310320 222.95959742 89.750000000 3.3941819584 222.88000000
 1224.4100000 505333.59053 6343924.0926 287.40567822 308.19432178 -377.8394744 -911.9373508 223.16959081 89.529996843 1.2814588133 223.08999339
 1231.5300000 505328.71921 6343918.9043 287.33360410 308.26639590 -382.7107940 -917.1256862 223.37959742 89.310000000 1.2814588133 223.30000000
 1238.5300000 505323.91110 6343913.8212 287.26366097 308.33633903 -387.5189047 -922.2087855 223.59460443 89.544996797 1.3650307848 223.51500700
 1245.5300000 505319.08379 6343908.7560 287.22242759 308.37757241 -392.3462129 -927.2739719 223.80959742 89.780000000 1.3650307848 223.73000000
 1252.7400000 505314.09840 6343903.5514 287.20323727 308.39676273 -397.3316008 -932.4785914 223.88459768 89.914999927 0.6425840985 223.80500026
 1259.9500000 505309.10619 6343898.3533 287.20103510 308.39896490 -402.3238147 -937.6766988 223.95959742 90.050000000 0.6425840985 223.88000000
 1266.9500000 505304.26976 6343893.2967 287.22119391 308.37880609 -407.1602374 -942.7333050 223.64960350 90.280004098 1.6542923134 223.57000608
 1273.9500000 505299.46086 6343888.2141 287.26945222 308.33054778 -411.9691364 -947.8159048 223.33959742 90.510000000 1.6542923134 223.26000000
 1281.0350000 505294.60855 6343883.0559 287.34426303 308.25573697 -416.8214456 -952.9740600 223.31959823 90.700000043 0.8089607833 223.24000081
 1288.1200000 505289.75824 6343877.8963 287.44256681 308.15743319 -421.6717576 -958.1336997 223.29959742 90.890000000 0.8089607833 223.22000000
 1295.1200000 505284.95743 6343872.8071 287.55862646 308.04137354 -426.4725694 -963.2228558 223.51958930 91.010007444 1.0738677165 223.43999188
 1302.1200000 505280.13729 6343867.7366 287.68934462 307.91065538 -431.2927087 -968.2933535 223.73959742 91.130000000 1.0738677165 223.66000000
 1309.1250000 505275.30018 6343862.6758 287.83360169 307.76639831 -436.1298209 -973.3542171 223.82959405 91.230001517 0.5761127964 223.74999663
 1316.1300000 505270.45530 6343857.6227 287.99008198 307.60991802 -440.9746951 -978.4072869 223.91959742 91.330000000 0.5761127964 223.84000000
 1323.1300000 505265.61478 6343852.5724 288.14706136 307.45293864 -445.8152202 -983.4575850 223.80959368 91.240002285 0.6090288551 223.72999626
 1330.1300000 505260.78380 6343847.5127 288.29304774 307.30695226 -450.6462047 -988.5173389 223.69959742 91.150000000 0.6090288551 223.62000000
 1337.0100000 505256.05010 6343842.5248 288.39120854 307.20879146 -455.3798961 -993.5051753 223.46457433 90.485004079 3.0754220521 223.38497691
 1343.8900000 505251.33645 6343837.5171 288.40952068 307.19047932 -460.0935539 -998.5128764 223.22959742 89.820000000 3.0754220521 223.15000000
 1350.8900000 505246.56040 6343832.4035 288.37836649 307.22163351 -464.8696017 -1003.626501 223.01960059 89.669997783 1.1060002648 222.94000317
 1357.8900000 505241.80320 6343827.2725 288.32888664 307.27111336 -469.6268034 -1008.757519 222.80959742 89.520000000 1.1060002648 222.73000000
 1364.9050000 505237.02491 6343822.1408 288.26491390 307.33508610 -474.4050929 -1013.889233 223.26459077 89.434982185 1.9793994092 223.18499334
 1371.9200000 505232.20609 6343817.0472 288.19053465 307.40946535 -479.2239131 -1018.982765 223.71959742 89.350000000 1.9793994092 223.64000000
 1378.9200000 505227.38854 6343811.9733 288.10806922 307.49193078 -484.0414606 -1024.056738 223.46960009 89.299993337 1.0925684966 223.39000267
 1385.9200000 505222.59323 6343806.8784 288.01949558 307.58050442 -488.8367717 -1029.151629 223.21959742 89.250000000 1.0925684966 223.14000000
 1392.8150000 505217.87484 6343801.8551 287.93706421 307.66293579 -493.5551568 -1034.174879 223.35460074 89.379998279 0.8154207605 223.27500331
 1399.7100000 505213.14452 6343796.8429 287.87027618 307.72972382 -498.2854806 -1039.187121 223.48959742 89.510000000 0.8154207605 223.41000000
 1406.7100000 505208.33835 6343791.7578 287.80796873 307.79203127 -503.0916499 -1044.272167 223.43959775 89.469999798 0.2744124378 223.36000032
 1413.7100000 505203.53665 6343786.6686 287.74077457 307.85922543 -507.8933488 -1049.361373 223.38959742 89.430000000 0.2744124378 223.31000000
 1421.1000000 505198.46904 6343781.2943 287.67531818 307.92468182 -512.9609635 -1054.735704 223.40459768 89.554999985 0.5110827922 223.32500025
 1428.4900000 505193.39993 6343775.9212 287.62598377 307.97401623 -518.0300710 -1060.108799 223.41959742 89.680000000 0.5110827922 223.34000000
 1435.4900000 505188.60007 6343770.8299 287.59085915 308.00914085 -522.8299315 -1065.200060 223.36459714 89.744999883 0.3649138815 223.28499972
 1442.4900000 505183.80507 6343765.7340 287.56367571 308.03632429 -527.6249267 -1070.295951 223.30959742 89.810000000 0.3649138815 223.23000000
 1449.6150000 505178.91967 6343760.5516 287.55683623 308.04316377 -532.5103264 -1075.478398 223.46959637 90.080000312 1.3214598532 223.38999895
 1456.7400000 505174.01985 6343755.3829 287.58357244 308.01642756 -537.4101468 -1080.647147 223.62959742 90.350000000 1.3214598532 223.55000000
 1463.7400000 505169.20184 6343750.3088 287.62755446 307.97244554 -542.2281584 -1085.721166 223.56459757 90.370000238 0.2914545253 223.48500015
 1470.7400000 505164.38960 6343745.2294 287.67397990 307.92602010 -547.0403998 -1090.800636 223.49959742 90.390000000 0.2914545253 223.42000000
 1477.7250000 505159.59697 6343740.1520 287.71969639 307.88030361 -551.8330341 -1095.878014 223.35459695 90.360001153 0.6359403850 223.27499952
 1484.7100000 505154.81718 6343735.0625 287.76175561 307.83824439 -556.6128194 -1100.967522 223.20959742 90.330000000 0.6359403850 223.13000000
 1491.7100000 505150.03137 6343729.9581 287.80665390 307.79334610 -561.3986281 -1106.071917 223.25959696 90.405000154 0.3863060618 223.17999954
 1498.7100000 505145.24115 6343724.8579 287.86071495 307.73928505 -566.1888452 -1111.172087 223.30959742 90.480000000 0.3863060618 223.23000000
 1505.5450000 505140.56432 6343719.8776 287.91916795 307.68083205 -570.8656841 -1116.152413 223.24959761 90.500000274 0.2775861800 223.17000018
 1512.3800000 505135.89271 6343714.8924 287.98000673 307.61999327 -575.5372908 -1121.137619 223.18959742 90.520000000 0.2775861800 223.11000000
 1519.3800000 505131.11238 6343709.7831 288.04872796 307.55127204 -580.3176196 -1126.246882 223.15959789 90.605000083 0.3863066641 223.08000047
 1526.3800000 505126.33480 6343704.6714 288.12783333 307.47216667 -585.0951978 -1131.358567 223.12959742 90.690000000 0.3863066641 223.05000000
 1533.4000000 505121.54250 6343699.5462 288.21237157 307.38762843 -589.8875032 -1136.483767 223.18459742 90.690000318 0.2350256913 223.10500000
 1540.4200000 505116.74527 6343694.4256 288.29690981 307.30309019 -594.6847262 -1141.604365 223.23959742 90.690000000 0.2350256913 223.16000000
 1547.4200000 505111.96426 6343689.3170 288.36196601 307.23803399 -599.4657411 -1146.713021 223.12459328 90.375000755 1.4371483258 223.04499586
 1554.4200000 505107.19334 6343684.1986 288.38853860 307.21146140 -604.2366643 -1151.831447 223.00959742 90.060000000 1.4371483258 222.93000000
 1561.4950000 505102.36922 6343679.0271 288.38946471 307.21053529 -609.0607753 -1157.002861 223.16959719 89.954999825 0.8114903574 223.08999977
 1568.5700000 505097.53070 6343673.8692 288.37742520 307.22257480 -613.8993019 -1162.160777 223.32959742 89.850000000 0.8114903574 223.25000000
 1575.5700000 505092.74682 6343668.7629 288.35543395 307.24456605 -618.6831776 -1167.267127 223.09459832 89.789998234 1.0394446530 223.01500090
 1582.5700000 505087.98395 6343663.6370 288.32611235 307.27388765 -623.4460510 -1172.393036 222.85959742 89.730000000 1.0394446530 222.78000000
 1589.6100000 505083.20061 6343658.4755 288.29754487 307.30245513 -628.2293939 -1177.554508 222.94459780 89.804999785 0.4830573288 222.86500038
 1596.6500000 505078.40959 6343653.3211 288.27819266 307.32180734 -633.0204101 -1182.708901 223.02959742 89.880000000 0.4830573288 222.95000000
 1603.6500000 505073.63931 6343648.2020 288.26169931 307.33830069 -637.7906912 -1187.827980 223.08959734 89.849999918 0.2874936555 223.00999992
 1610.6500000 505068.86368 6343643.0879 288.24154078 307.35845922 -642.5663238 -1192.942055 223.14959742 89.820000000 0.2874936555 223.07000000
 1617.6700000 505064.06324 6343637.9697 288.21305435 307.38694565 -647.3667565 -1198.060257 223.33959569 89.714998433 0.9276956542 223.25999827
 1624.6900000 505059.24591 6343632.8675 288.17170325 307.42829675 -652.1840913 -1203.162466 223.52959742 89.610000000 0.9276956542 223.45000000
 1631.6900000 505054.44192 6343627.7803 288.11703118 307.48296882 -656.9880828 -1208.249652 223.34960061 89.494997508 0.9154032856 223.27000318
 1638.6900000 505049.65402 6343622.6782 288.04830974 307.55169026 -661.7759840 -1213.351814 223.16959742 89.380000000 0.9154032856 223.09000000
 1645.7350000 505044.84343 6343617.5357 287.97607293 307.62392707 -666.5865739 -1218.494320 223.16959742 89.445000000 0.2767920511 223.09000000
 1652.7800000 505040.03278 6343612.3931 287.91182803 307.68817197 -671.3972167 -1223.636882 223.16959742 89.510000000 0.2767920511 223.09000000
 1659.7800000 505035.26019 6343607.2765 287.85562889 307.74437111 -676.1698120 -1228.753519 223.00459613 89.569998217 0.7524261574 222.92499870
 1666.7800000 505030.50231 6343602.1461 287.80675993 307.79324007 -680.9276900 -1233.883920 222.83959742 89.630000000 0.7524261574 222.76000000
 1673.8100000 505025.72874 6343596.9893 287.76289614 307.83710386 -685.7012610 -1239.040711 222.89959758 89.654999811 0.2773783536 222.82000016
 1680.8400000 505020.94976 6343591.8375 287.72209972 307.87790028 -690.4802420 -1244.192514 222.95959742 89.680000000 0.2773783536 222.88000000
 1687.8400000 505016.18217 6343586.7159 287.72301608 307.87698392 -695.2478280 -1249.314077 223.09958806 90.335001000 2.8705440303 223.01999064
 1694.8400000 505011.40241 6343581.6064 287.80395358 307.79604642 -700.0275942 -1254.423633 223.23959742 90.990000000 2.8705440303 223.16000000
 1701.8850000 505006.58471 6343576.4716 287.92967192 307.67032808 -704.8452938 -1259.558449 223.26959680 91.055000145 0.3048416109 223.18999937
 1708.9300000 505001.76442 6343571.3394 288.06338121 307.53661879 -709.6655807 -1264.690634 223.29959742 91.120000000 0.3048416109 223.22000000
 1715.9300000 504996.97777 6343566.2372 288.19287734 307.40712266 -714.4522263 -1269.792798 223.20459395 91.000001374 0.6558996643 223.12499653
 1722.9300000 504992.19942 6343561.1269 288.30771494 307.29228506 -719.2305804 -1274.903078 223.10959742 90.880000000 0.6558996643 223.03000000
 1729.6850000 504987.58907 6343556.1942 288.38405144 307.21594856 -723.8409311 -1279.835840 223.17960154 90.415000310 2.0884037589 223.10000412
 1736.4400000 504982.97242 6343551.2667 288.40556756 307.19443244 -728.4575762 -1284.763256 223.24959742 89.950000000 2.0884037589 223.17000000
 1743.4400000 504978.17406 6343546.1740 288.40159693 307.19840307 -733.2559376 -1289.856042 223.49959746 89.984999857 1.0818775172 223.42000004
 1750.4400000 504973.35352 6343541.1022 288.40190235 307.19809765 -738.0764755 -1294.927844 223.74959742 90.020000000 1.0818775172 223.67000000
 1757.2600000 504968.65608 6343536.1616 288.39446281 307.20553719 -742.7739154 -1299.868404 223.51959910 89.854998832 1.2451440190 223.44000168
 1764.0800000 504963.97855 6343531.2023 288.36738313 307.23261687 -747.4514508 -1304.827745 223.28959742 89.690000000 1.2451440190 223.21000000
 1771.0800000 504959.17849 6343526.1112 288.32706606 307.27293394 -752.2515119 -1309.918773 223.49959653 89.649997649 0.9161645038 223.41999910
 1778.0800000 504954.35982 6343521.0378 288.28186215 307.31813785 -757.0701797 -1314.992152 223.70959742 89.610000000 0.9161645038 223.63000000
 1785.0200000 504949.58205 6343516.0084 288.23038392 307.36961608 -761.8479519 -1320.021595 223.50959938 89.539997198 0.9159513122 223.43000196
 1791.9600000 504944.82191 6343510.9624 288.17042714 307.42957286 -766.6080924 -1325.067636 223.30959742 89.470000000 0.9159513122 223.23000000
 1798.9600000 504940.03507 6343505.8591 288.10964672 307.49035328 -771.3949319 -1330.170898 223.18459627 89.534998893 0.6037986512 223.10499885
 1805.9600000 504935.25933 6343500.7454 288.05680730 307.54319270 -776.1706704 -1335.284639 223.05959742 89.600000000 0.6037986512 222.98000000
 1812.9750000 504930.47557 6343495.6185 288.00844589 307.59155411 -780.9544296 -1340.411450 223.13459751 89.609999666 0.3235723756 223.05500009
 1819.9900000 504925.68510 6343490.4980 287.96130880 307.63869120 -785.7449014 -1345.532002 223.20959742 89.620000000 0.3235723756 223.13000000
 1826.9900000 504920.89013 6343485.4021 287.92648947 307.67351053 -790.5398680 -1350.627862 223.46460023 89.809998118 1.3628574567 223.38500280
 1833.9900000 504916.07248 6343480.3276 287.91488291 307.68511709 -795.3575195 -1355.702388 223.71959742 90.000000000 1.3628574567 223.64000000
 1837.9950000 504913.30749 6343477.4324 287.91820318 307.68179682 -798.1225124 -1358.597557 223.80459719 90.095000105 0.9548717900 223.72499977
 1842.0000000 504910.53821 6343474.5414 287.92816399 307.67183601 -800.8917897 -1361.488612 223.88959742 90.190000000 0.9548717900 223.81000000
 1853.0000000 504902.92640 6343466.6066 287.98431968 307.61568032 -808.5036046 -1369.423364 223.88959742 90.395000000 0.5590909091 223.81000000
 1864.0000000 504895.31477 6343458.6721 288.07983157 307.52016843 -816.1152317 -1377.357920 223.88959742 90.600000000 0.5590909091 223.81000000
